OBJECTID,Id,gridcode,ShapeLongi,ShapeLatit,Shape_Leng,Shape_Area,Longitude,Latitude
1687,630756,53275704,-146.0221119,59.83055223,14816,13719616,-146.0221119,59.83055223
1688,630757,79284240,-145.9563062,59.8265666,14816,13719616,-145.9563062,59.8265666
1689,630758,66499064,-145.8905164,59.82254838,14816,13719616,-145.8905164,59.82254838
1690,630759,99972664,-145.8247426,59.8184976,14816,13719616,-145.8247426,59.8184976
1691,630760,96476192,-145.7589849,59.81441425,14816,13719616,-145.7589849,59.81441425
1692,630761,99052520,-145.6932434,59.81029837,14816,13719616,-145.6932434,59.81029837
1693,630762,83027920,-145.6275183,59.80614994,14816,13719616,-145.6275183,59.80614994
1694,630763,71249256,-145.5618097,59.801969,14816,13719616,-145.5618097,59.801969
1695,630764,32001426,-145.4961177,59.79775555,14816,13719616,-145.4961177,59.79775555
1696,630765,89219728,-145.4304424,59.7935096,14816,13719616,-145.4304424,59.7935096
1697,630766,74673336,-145.364784,59.78923117,14816,13719616,-145.364784,59.78923117
1698,630767,36542536,-145.2991425,59.78492026,14816,13719616,-145.2991425,59.78492026
1699,630768,82516888,-145.2335181,59.78057689,14816,13719616,-145.2335181,59.78057689
1700,630769,96081152,-145.167911,59.77620108,14816,13719616,-145.167911,59.77620108
1701,630770,69338896,-145.1023212,59.77179283,14816,13719616,-145.1023212,59.77179283
1702,630771,67763296,-145.0367488,59.76735216,14816,13719616,-145.0367488,59.76735216
1703,630772,20663454,-144.971194,59.76287908,14816,13719616,-144.971194,59.76287908
1704,630773,16525425,-144.905657,59.7583736,14816,13719616,-144.905657,59.7583736
1705,630774,29840800,-144.8401377,59.75383574,14816,13719616,-144.8401377,59.75383574
1706,630775,75198056,-144.7746364,59.74926551,14816,13719616,-144.7746364,59.74926551
1707,630776,57149864,-144.7091531,59.74466293,14816,13719616,-144.7091531,59.74466293
1708,630777,23110074,-144.643688,59.740028,14816,13719616,-144.643688,59.740028
1709,630778,16370308,-144.5782413,59.73536073,14816,13719616,-144.5782413,59.73536073
1710,630779,47522768,-144.5128129,59.73066116,14816,13719616,-144.5128129,59.73066116
1711,630780,39478992,-144.4474031,59.72592927,14816,13719616,-144.4474031,59.72592927
1712,630781,83159184,-144.3820119,59.7211651,14816,13719616,-144.3820119,59.7211651
1713,630782,96870312,-144.3166395,59.71636865,14816,13719616,-144.3166395,59.71636865
1714,630783,5544192,-144.251286,59.71153994,14816,13719616,-144.251286,59.71153994
1715,630784,55925608,-144.1859515,59.70667898,14816,13719616,-144.1859515,59.70667898
1716,630785,1221644,-144.1206362,59.70178579,14816,13719616,-144.1206362,59.70178579
1717,630786,13598317,-144.0553401,59.69686037,14816,13719616,-144.0553401,59.69686037
1718,630787,38827512,-143.9900633,59.69190275,14816,13719616,-143.9900633,59.69190275
1719,630788,56139732,-143.9248061,59.68691293,14816,13719616,-143.9248061,59.68691293
1720,630789,97477104,-143.8595684,59.68189094,14816,13719616,-143.8595684,59.68189094
1721,630790,23472794,-143.7943505,59.67683678,14816,13719616,-143.7943505,59.67683678
1722,630791,54550052,-143.7291524,59.67175048,14816,13719616,-143.7291524,59.67175048
1723,630792,1361246,-143.6639742,59.66663203,14816,13719616,-143.6639742,59.66663203
1724,630793,49713996,-143.5988162,59.66148147,14816,13719616,-143.5988162,59.66148147
1725,630794,40849192,-143.5336783,59.6562988,14816,13719616,-143.5336783,59.6562988
1726,630795,15022519,-143.4685607,59.65108404,14816,13719616,-143.4685607,59.65108404
1727,630796,25837070,-143.4034635,59.6458372,14816,13719616,-143.4034635,59.6458372
1728,630797,42842100,-143.3383868,59.64055831,14816,13719616,-143.3383868,59.64055831
1729,630798,26220750,-143.2733308,59.63524736,14816,13719616,-143.2733308,59.63524736
1730,630799,43156636,-143.2082956,59.62990439,14816,13719616,-143.2082956,59.62990439
1731,630800,9625926,-143.1432812,59.62452939,14816,13719616,-143.1432812,59.62452939
1732,630801,38244644,-143.0782878,59.6191224,14816,13719616,-143.0782878,59.6191224
1733,630802,15369800,-143.0133156,59.61368342,14816,13719616,-143.0133156,59.61368342
1734,630803,81560464,-142.9483645,59.60821247,14816,13719616,-142.9483645,59.60821247
1736,630805,16109685,-142.8185265,59.59717472,14816,13719616,-142.8185265,59.59717472
1737,630806,75981840,-142.7536398,59.59160796,14816,13719616,-142.7536398,59.59160796
1738,630807,81779088,-142.6887747,59.58600928,14816,13719616,-142.6887747,59.58600928
1739,630808,92175320,-142.6239315,59.58037871,14816,13719616,-142.6239315,59.58037871
1740,630809,8147441,-142.5591101,59.57471627,14816,13719616,-142.5591101,59.57471627
1741,630810,32093736,-142.4943108,59.56902196,14816,13719616,-142.4943108,59.56902196
1742,630811,63306216,-142.4295335,59.56329581,14816,13719616,-142.4295335,59.56329581
1743,630812,5035770,-142.3647786,59.55753783,14816,13719616,-142.3647786,59.55753783
1745,630814,225933,-142.2353357,59.54592645,14816,13719616,-142.2353357,59.54592645
1746,630815,72796720,-142.1706481,59.54007309,14816,13719616,-142.1706481,59.54007309
1747,630816,85660752,-142.1059831,59.53418796,14816,13719616,-142.1059831,59.53418796
1748,630817,68407048,-142.041341,59.52827108,14816,13719616,-142.041341,59.52827108
1749,630818,16224758,-141.9767217,59.52232247,14816,13719616,-141.9767217,59.52232247
1750,630819,16669911,-141.9121255,59.51634215,14816,13719616,-141.9121255,59.51634215
1751,630820,15029067,-141.8475524,59.51033013,14816,13719616,-141.8475524,59.51033013
1752,630821,53983740,-141.7830025,59.50428643,14816,13719616,-141.7830025,59.50428643
1753,630822,2833678,-141.7184759,59.49821107,14816,13719616,-141.7184759,59.49821107
1754,630823,31962912,-141.6539728,59.49210406,14816,13719616,-141.6539728,59.49210406
1755,630824,8428411,-141.5894933,59.48596542,14816,13719616,-141.5894933,59.48596542
1756,630825,81737056,-141.5250374,59.47979516,14816,13719616,-141.5250374,59.47979516
1757,630826,1629623,-141.4606053,59.47359332,14816,13719616,-141.4606053,59.47359332
1758,630827,93163040,-141.396197,59.46735989,14816,13719616,-141.396197,59.46735989
1759,630828,33830832,-141.3318128,59.4610949,14816,13719616,-141.3318128,59.4610949
1760,630829,53211976,-141.2674527,59.45479837,14816,13719616,-141.2674527,59.45479837
1761,630830,29718604,-141.2031167,59.44847031,14816,13719616,-141.2031167,59.44847031
1762,630831,30670470,-141.1388051,59.44211075,14816,13719616,-141.1388051,59.44211075
1763,630832,9165341,-141.0745179,59.43571969,14816,13719616,-141.0745179,59.43571969
1764,630833,29191446,-141.0102552,59.42929716,14816,13719616,-141.0102552,59.42929716
1765,630834,36290324,-140.9460172,59.42284317,14816,13719616,-140.9460172,59.42284317
1766,630835,61280520,-140.8818039,59.41635775,14816,13719616,-140.8818039,59.41635775
1767,630836,59467904,-140.8176154,59.4098409,14816,13719616,-140.8176154,59.4098409
1768,630837,92154592,-140.7534519,59.40329265,14816,13719616,-140.7534519,59.40329265
1769,630838,21505516,-140.6893134,59.39671302,14816,13719616,-140.6893134,59.39671302
1770,630839,42567148,-140.6252001,59.39010202,14816,13719616,-140.6252001,59.39010202
1771,630840,32667544,-140.5611121,59.38345968,14816,13719616,-140.5611121,59.38345968
1772,630841,76170808,-140.4970494,59.376786,14816,13719616,-140.4970494,59.376786
1773,630842,89575424,-140.4330122,59.37008101,14816,13719616,-140.4330122,59.37008101
1774,630843,56198208,-140.3690006,59.36334473,14816,13719616,-140.3690006,59.36334473
1775,630844,51552980,-140.3050146,59.35657717,14816,13719616,-140.3050146,59.35657717
1776,630845,59221368,-140.2410545,59.34977836,14816,13719616,-140.2410545,59.34977836
1777,630846,63348388,-140.1771202,59.34294831,14816,13719616,-140.1771202,59.34294831
1778,630847,9361137,-140.1132119,59.33608704,14816,13719616,-140.1132119,59.33608704
1779,630848,60378212,-140.0493297,59.32919456,14816,13719616,-140.0493297,59.32919456
1780,630849,27646342,-139.9854737,59.32227091,14816,13719616,-139.9854737,59.32227091
1781,630850,23339634,-139.921644,59.31531609,14816,13719616,-139.921644,59.31531609
1782,630851,69852400,-139.8578406,59.30833013,14816,13719616,-139.8578406,59.30833013
1783,630852,81322088,-139.7940638,59.30131305,14816,13719616,-139.7940638,59.30131305
1784,630853,80818600,-139.7303136,59.29426485,14816,13719616,-139.7303136,59.29426485
1785,630854,32556260,-139.6665901,59.28718557,14816,13719616,-139.6665901,59.28718557
1786,630855,8751129,-139.6028933,59.28007523,14816,13719616,-139.6028933,59.28007523
1787,630856,48186452,-139.5392235,59.27293383,14816,13719616,-139.5392235,59.27293383
1788,630857,57374756,-139.4755807,59.2657614,14816,13719616,-139.4755807,59.2657614
1789,630858,12757525,-139.411965,59.25855797,14816,13719616,-139.411965,59.25855797
1790,630859,28210160,-139.3483764,59.25132354,14816,13719616,-139.3483764,59.25132354
1791,630860,31427968,-139.2848152,59.24405814,14816,13719616,-139.2848152,59.24405814
1792,630861,34316636,-139.2212814,59.23676179,14816,13719616,-139.2212814,59.23676179
1793,630862,81557648,-139.1577751,59.22943451,14816,13719616,-139.1577751,59.22943451
1794,630863,51402832,-139.0942963,59.22207631,14816,13719616,-139.0942963,59.22207631
1795,630864,80923368,-139.0308453,59.21468722,14816,13719616,-139.0308453,59.21468722
1796,630865,41002552,-138.967422,59.20726726,14816,13719616,-138.967422,59.20726726
1797,630866,27175068,-138.9040266,59.19981645,14816,13719616,-138.9040266,59.19981645
1798,630867,21988280,-138.8406592,59.1923348,14816,13719616,-138.8406592,59.1923348
1799,630868,87356544,-138.782293,59.18222787,13460.82144,10734095.94,-138.7773199,59.18482234
1805,632048,76888408,-149.4007853,59.95726188,15109.9337,13661087.04,-149.4009104,59.95733116
1806,632049,51454688,-149.3346742,59.95579082,16850.43738,12899032.31,-149.3345289,59.95502281
1808,632051,13528466,-149.1975677,59.95031,16554.98369,11840872.9,-149.2017942,59.95030704
1809,632052,71698936,-149.1354564,59.94789402,14786.28215,13713611.98,-149.1354411,59.94789964
1810,632053,69969336,-149.0674104,59.94343368,15513.59001,11931466.37,-149.0690978,59.94545924
1811,632054,43610924,-149.0013228,59.94045487,16456.3259,11395471.02,-149.0027643,59.94298584
1812,632055,60958928,-148.9367305,59.9403562,14934.67708,13596008.74,-148.9364409,59.94047945
1814,632057,99295088,-148.7961034,59.93267334,13995.81768,9722133.787,-148.8038244,59.93536775
1815,632058,57825000,-148.7401977,59.93156514,15544.52674,12330864.33,-148.7375317,59.93276244
1818,632061,6421578,-148.538717,59.92474882,14816,13719616,-148.538717,59.92474882
1819,632062,62967552,-148.4724671,59.92201173,14816,13719616,-148.4724671,59.92201173
1820,632063,79620376,-148.4062764,59.91922043,14724.35765,13700023.9,-148.4062282,59.91924172
1821,632064,75467824,-148.3424212,59.91378031,13676.04771,11322208.31,-148.3400005,59.91643878
1822,632065,9198470,-148.2780503,59.90627578,11523.68842,7342511.243,-148.273784,59.91360294
1826,632078,70936616,-147.4305685,59.874565,21035.0109,12208017.88,-147.4140552,59.87374621
1827,632079,29709658,-147.3480101,59.87045056,16735.85223,13640600.79,-147.3480101,59.87045056
1828,632080,57848668,-147.2819783,59.86712214,14816,13719616,-147.2819783,59.86712214
1829,632081,48305340,-147.2159597,59.86376095,14816,13719616,-147.2159597,59.86376095
1830,632082,51955980,-147.1499547,59.86036701,14816,13719616,-147.1499547,59.86036701
1831,632083,34016716,-147.0839632,59.85694033,14816,13719616,-147.0839632,59.85694033
1832,632084,16728715,-147.0179854,59.85348091,14816,13719616,-147.0179854,59.85348091
1833,632085,83992520,-146.9520214,59.84998876,14816,13719616,-146.9520214,59.84998876
1834,632086,46254496,-146.8860714,59.8464639,14816,13719616,-146.8860715,59.8464639
1835,632087,88882696,-146.8201355,59.84290634,14816,13719616,-146.8201355,59.84290634
1836,632088,28330060,-146.7542138,59.83931608,14816,13719616,-146.7542138,59.83931608
1837,632089,68247728,-146.6883065,59.83569315,14816,13719616,-146.6883065,59.83569315
1838,632090,92727352,-146.6224135,59.83203754,14816,13719616,-146.6224135,59.83203754
1839,632091,6451986,-146.5565352,59.82834926,14816,13719616,-146.5565352,59.82834926
1840,632092,23978508,-146.4906716,59.82462834,14816,13719616,-146.4906716,59.82462834
1841,632093,71897264,-146.4248228,59.82087478,14816,13719616,-146.4248228,59.82087478
1842,632094,41138556,-146.3589889,59.81708858,14816,13719616,-146.3589889,59.81708858
1844,632096,74263160,-146.2273666,59.80941836,14816,13719616,-146.2273666,59.80941836
1845,632097,4806548,-146.1615784,59.80553434,14816,13719616,-146.1615784,59.80553434
1846,632098,23430412,-146.0958056,59.80161775,14816,13719616,-146.0958056,59.80161775
1847,632099,8501963,-146.0300484,59.79766858,14816,13719616,-146.0300484,59.79766858
1848,632100,98403104,-145.9643069,59.79368684,14816,13719616,-145.9643069,59.79368684
1849,632101,41096644,-145.8985813,59.78967256,14816,13719616,-145.8985813,59.78967256
1850,632102,59635400,-145.8328715,59.78562574,14816,13719616,-145.8328715,59.78562574
1851,632103,84498384,-145.7671779,59.7815464,14816,13719616,-145.7671779,59.7815464
1852,632104,99985904,-145.7015004,59.77743453,14816,13719616,-145.7015004,59.77743453
1853,632105,70220824,-145.6358392,59.77329017,14816,13719616,-145.6358392,59.77329017
1854,632106,12256041,-145.5701945,59.76911331,14816,13719616,-145.5701945,59.76911331
1855,632107,17100054,-145.5045663,59.76490398,14816,13719616,-145.5045664,59.76490398
1856,632108,21577302,-145.4389549,59.76066218,14816,13719616,-145.4389549,59.76066218
1857,632109,56730884,-145.3733602,59.75638792,14816,13719616,-145.3733602,59.75638792
1858,632110,73430648,-145.3077824,59.75208123,14816,13719616,-145.3077824,59.75208123
1859,632111,14927408,-145.2422217,59.7477421,14816,13719616,-145.2422217,59.7477421
1860,632112,51599384,-145.1766782,59.74337056,14816,13719616,-145.1766782,59.74337056
1861,632113,85591008,-145.1111519,59.73896661,14816,13719616,-145.1111519,59.73896661
1862,632114,14080974,-145.045643,59.73453027,14816,13719616,-145.045643,59.73453027
1863,632115,26107188,-144.9801517,59.73006155,14816,13719616,-144.9801517,59.73006155
1864,632116,45224304,-144.914678,59.72556047,14816,13719616,-144.914678,59.72556047
1865,632117,22127280,-144.8492221,59.72102703,14816,13719616,-144.8492221,59.72102703
1866,632118,81135904,-144.7837841,59.71646125,14816,13719616,-144.7837841,59.71646125
1867,632119,86795728,-144.718364,59.71186314,14816,13719616,-144.718364,59.71186314
1868,632120,38202900,-144.6529621,59.70723273,14816,13719616,-144.6529621,59.70723272
1869,632121,13091123,-144.5875785,59.70257001,14816,13719616,-144.5875785,59.70257001
1870,632122,28938802,-144.5222132,59.697875,14816,13719616,-144.5222132,59.697875
1871,632123,80860320,-144.4568664,59.69314772,14816,13719616,-144.4568664,59.69314772
1872,632124,9287230,-144.3915382,59.68838818,14816,13719616,-144.3915382,59.68838818
1873,632125,89429264,-144.3262287,59.68359639,14816,13719616,-144.3262287,59.68359639
1874,632126,28462642,-144.2609381,59.67877237,14816,13719616,-144.2609381,59.67877237
1875,632127,9440675,-144.1956664,59.67391613,14816,13719616,-144.1956664,59.67391613
1876,632128,61283288,-144.1304138,59.66902769,14816,13719616,-144.1304138,59.66902769
1877,632129,57283216,-144.0651804,59.66410705,14816,13719616,-144.0651804,59.66410705
1878,632130,33623896,-143.9999663,59.65915424,14816,13719616,-143.9999663,59.65915424
1879,632131,16673739,-143.9347716,59.65416926,14816,13719616,-143.9347716,59.65416926
1880,632132,1773740,-143.8695965,59.64915214,14816,13719616,-143.8695965,59.64915214
1881,632133,59696472,-143.804441,59.64410288,14816,13719616,-143.804441,59.64410288
1882,632134,43906492,-143.7393053,59.6390215,14816,13719616,-143.7393053,59.6390215
1883,632135,73786568,-143.6741895,59.63390801,14816,13719616,-143.6741895,59.63390801
1884,632136,66674588,-143.6090937,59.62876244,14816,13719616,-143.6090937,59.62876244
1885,632137,85499040,-143.544018,59.62358478,14816,13719616,-143.544018,59.62358478
1886,632138,6690491,-143.4789626,59.61837507,14816,13719616,-143.4789626,59.61837507
1887,632139,88037784,-143.4139275,59.61313331,14816,13719616,-143.4139275,59.6131333
1888,632140,9488355,-143.3489129,59.60785951,14816,13719616,-143.3489129,59.60785951
1889,632141,9464477,-143.2839189,59.6025537,14816,13719616,-143.2839189,59.6025537
1890,632142,24937498,-143.2189456,59.59721588,14816,13719616,-143.2189456,59.59721588
1891,632143,33848472,-143.1539931,59.59184608,14816,13719616,-143.1539931,59.59184608
1892,632144,14127019,-143.0890615,59.58644431,14816,13719616,-143.0890615,59.58644431
1893,632145,96019584,-143.024151,59.58101058,14816,13719616,-143.024151,59.58101058
1894,632146,44645308,-142.9592616,59.5755449,14816,13719616,-142.9592616,59.5755449
1895,632147,40879272,-142.8943935,59.5700473,14816,13719616,-142.8943935,59.5700473
