OBJECTID,Id,gridcode,ShapeLon,ShapeLat,MeanSediment,ARDEMdepth,Depth,Shape_Length,Shape_Area,Lon,Lat
248,540290,19355976,-178.8935627,59.99620682,155.8414307,147.7000122,,14506.42846,13409763.01,-178.8930329,59.99653067
249,540291,47784280,-178.8515599,59.98966065,143.6764526,113.3900452,,1103.361896,10725.05406,-178.8310114,60.00864217
250,541630,62094388,-179.0349545,59.93305226,946.1422119,1308.883301,,13301.00677,5345719.674,-179.0543083,59.929234
251,541631,99543360,-178.9924721,59.94142059,738.1364746,1311.845825,,14816,13719616,-178.9924721,59.94142059
252,541632,46922464,-178.9305905,59.95357846,265.2814026,400.9689331,,14816,13719616,-178.9305905,59.95357846
253,541633,95431600,-178.8716866,59.96567532,155.6958771,149.9999847,,14252.42449,12512779.98,-178.8686633,59.96570755
254,542974,91780920,-178.9680505,59.91061518,766.3041382,777.4080811,,5929.067323,1789734.162,-178.9680505,59.91061518
255,542975,8511588,-178.9062175,59.92276183,300.9170837,317.9998779,,12465.68615,8441311.977,-178.9062175,59.92276183
256,542971,29098874,-179.1259757,59.86687445,1221.601196,1209.299927,,14430.86265,13467013.57,-179.1532769,59.87400305
257,542972,66774344,-179.0835004,59.88145502,959.3890991,1177.37915,,14816,13719616,-179.0915803,59.88623576
258,542973,72848440,-179.0291514,59.89827292,1080.016357,1141.150269,,14816,13719616,-179.0298381,59.89843981
259,542976,64647956,-178.8469033,59.9336115,158.9008789,169.0002747,,14382.91764,12268554.92,-178.8443391,59.93487974
260,542977,90066968,-178.798143,59.92918363,151.5342255,149.7846527,,3120.748467,446113.9253,-178.7824154,59.94696886
261,544314,18094778,-179.1221092,59.85899338,1246.133179,1351.552246,,5079.749956,1292211.687,-179.1287556,59.84322656
262,544315,1898891,-179.091284,59.86341687,1108.994385,1247.871826,,16224.71461,7516673.581,-179.0671072,59.85544803
263,544316,74757680,-179.0054134,59.86764086,997.6711426,935.9709473,,14816,13719616,-179.0054134,59.86764086
264,544317,16905954,-178.9436743,59.87980502,824.2283936,903.3305054,,14816,13719616,-178.9436743,59.87980502
265,544318,77822208,-178.8818898,59.89194048,549.9736938,680.6000977,,14816,13719616,-178.8818898,59.89194048
266,544319,36945904,-178.8200602,59.90404722,167.3354187,163.1999512,,14816,13719616,-178.8200602,59.90404722
267,544320,9570327,-178.7774963,59.91172582,155.8056641,149.5873871,,9623.744041,4885546.717,-178.7581853,59.91612519
268,545657,5846777,-179.0880783,59.82136149,1283.831665,1101.599976,,4798.31541,1331663.699,-179.1042798,59.81244526
269,545658,89141920,-179.0464624,59.83243785,1230.578247,1190.688843,,10849.91322,6490724.018,-179.0426796,59.82465551
270,545659,8519227,-178.9794194,59.84009192,1149.272461,1132.098389,,13905.14283,10968718.61,-178.9810341,59.83683714
271,545660,75893800,-178.9193434,59.84899012,936.7940674,1044.000122,,14816,13719616,-178.9193434,59.84899012
272,545661,19937046,-178.8576075,59.86111442,517.2758789,554.2260132,,14816,13719616,-178.8576075,59.86111442
273,545662,9453891,-178.7958264,59.87321,193.6276855,207.4636841,,14816,13719616,-178.7958264,59.87321
274,545663,37020524,-178.7566797,59.88042822,174.2721558,149.8771973,,9879.854749,3474442.437,-178.7340004,59.88527684
275,547002,21649686,-178.9377706,59.80991191,1127.759155,1039.231934,,10152.27072,5233770.943,-178.9567,59.80602866
276,547003,76628120,-178.8950576,59.81817048,860.3482056,764.3719482,,14816,13719616,-178.8950576,59.81817048
277,547004,68109920,-178.8333702,59.83028363,465.6543579,426.79776,,14816,13719616,-178.8333702,59.83028363
278,547005,48116724,-178.7716378,59.84236809,244.8856964,361.2881165,,14816,13719616,-178.7716378,59.84236809
279,547006,23355746,-178.7132929,59.85053346,184.8196564,182.3609467,,13362.56586,10169910.5,-178.7098604,59.85442382
280,547007,10231908,-178.6633676,59.849224,151.0535278,143.0999298,,3593.595649,587371.8492,-178.6480382,59.86645079
281,548345,89690080,-178.9171468,59.78603463,1134.963867,1175.399658,,7106.552971,2765925.785,-178.932411,59.77521543
282,548346,95982792,-178.8699095,59.78874195,1076.591553,1108.917847,,13991.22057,12633507.35,-178.8708169,59.78734611
283,548347,85822488,-178.8091779,59.79944814,1132.303833,1142.000122,,14816,13719616,-178.8091779,59.79944814
284,548348,28333928,-178.7474941,59.81152149,483.5393066,431.8769836,,14816,13719616,-178.7474941,59.81152149
285,548349,67149120,-178.6857654,59.82356613,173.7388153,185.5344238,,14816,13719616,-178.6857654,59.82356613
286,548350,52973480,-178.6370899,59.83084311,150.8563232,162.7592926,,11068.1091,6910751.96,-178.6239919,59.83558203
287,549689,36993684,-178.823236,59.76111219,1312.276856,1293.549927,,10795.71675,3642260.071,-178.8466212,59.756517
288,549690,66728772,-178.7850306,59.76860794,1107.11145,984.3554688,,14816,13719616,-178.7850306,59.76860794
289,549691,45861752,-178.7233952,59.7806702,514.4658813,549.024292,,14816,13719616,-178.7233952,59.7806702
290,549692,23012746,-178.6617151,59.79270378,197.2741089,219.8319092,,14816,13719616,-178.6617151,59.79270378
291,549693,30561548,-178.6085577,59.80218583,154.351181,167.7328491,,13235.45177,9564204.308,-178.5999903,59.80470863
292,551032,95043512,-178.8025419,59.73250364,1254.759644,1273,,8997.207792,3594310.538,-178.8224703,59.72568317
293,551033,33157140,-178.7609279,59.73776303,1126.001099,1059.770386,,14816,13719616,-178.7609279,59.73776303
294,551034,97836048,-178.699341,59.74981423,586.0631104,664.999939,,14816,13719616,-178.699341,59.74981423
295,551035,36427368,-178.6377094,59.76183677,229.7584839,448.9999084,,14816,13719616,-178.6377094,59.76183677
296,551036,71130200,-178.5766586,59.77336149,166.1862946,159.0999146,,14421.99925,13318674.87,-178.5760334,59.77383059
297,551037,9869593,-178.5343364,59.769588,157.1272736,154.3999329,,3925.562584,388912.0756,-178.5143128,59.78579568
298,552375,88881256,-178.7801177,59.71549746,1290.102173,1440.303345,,676.7209652,19139.61681,-178.798364,59.69484461
299,552376,37463476,-178.7308239,59.70924288,1195.452515,1116.792236,,14048.86018,10500406.34,-178.73687,59.70691341
300,552377,10982838,-178.6753314,59.71895358,698.5504761,611.1817017,,14816,13719616,-178.6753314,59.71895358
301,552378,56635816,-178.6137483,59.7309651,586.4481201,561.5280762,,14816,13719616,-178.6137483,59.7309651
302,552379,32853236,-178.5521208,59.74294792,256.6684875,259.7000427,,14816,13719616,-178.5521208,59.74294792
303,552380,41518192,-178.5090112,59.74688049,164.006485,177.6760712,,9952.302533,3463684.673,-178.490449,59.75490202
304,553719,90081824,-178.7011012,59.68017206,896.7299194,829.0001221,,11511.07959,7681282.033,-178.7128565,59.6760591
305,553720,77057448,-178.6513663,59.68808826,815.3065796,771.0001831,,14816,13719616,-178.6513663,59.68808826
306,553721,81553280,-178.5898316,59.70008877,537.4141846,653.0001221,,14816,13719616,-178.5898316,59.70008877
307,553722,84857120,-178.5282527,59.71206061,240.4228973,210.386322,,14816,13719616,-178.5282527,59.71206061
308,553723,43108088,-178.4711425,59.72108744,171.4789886,177.0009155,,13413.16356,10674730.64,-178.4666295,59.72400375
309,553724,61457128,-178.4240015,59.71474033,164.2526398,164.1807556,,169.799738,572.8433453,-178.4049622,59.73591816
310,555062,45556904,-178.6698501,59.63536102,1166.273926,1296.077271,,12203.05381,4259653.242,-178.6888875,59.6452001
311,555063,86424784,-178.6274455,59.65721826,1111.752075,995.828064,,14816,13719616,-178.6274455,59.65721826
312,555064,50462060,-178.5659592,59.6692078,740.5026855,788.4864502,,14816,13719616,-178.5659592,59.6692078
313,555065,54826860,-178.5044288,59.68116868,462.4968262,441.7954712,,14816,13719616,-178.5044288,59.68116868
314,555066,96770848,-178.4428542,59.69310088,182.4086914,178.0962067,,14816,13719616,-178.4428542,59.69310088
315,555067,29819938,-178.4060512,59.69518952,169.594101,167.8995209,,7962.821281,943584.4218,-178.3812356,59.70500436
316,556404,2670715,-178.6992719,59.60797389,1249.560425,1273.000122,,4556.490997,709337.5449,-178.7263124,59.60230063
317,556405,51253724,-178.6635092,59.61435908,1309.830078,1463.641724,,13866.00028,13060945.88,-178.6649628,59.6143364
318,556406,44001860,-178.6035689,59.62634359,998.807373,1085,,14816,13719616,-178.6035689,59.62634359
319,556407,43875600,-178.542131,59.63832218,714.0545654,453,,14816,13719616,-178.542131,59.63832218
320,556408,96368912,-178.480649,59.65027212,333.1403809,354.0000916,,14816,13719616,-178.480649,59.65027212
321,556409,88503464,-178.419123,59.6621934,205.3992767,211.1026611,,14816,13719616,-178.419123,59.6621934
322,556410,63933084,-178.3745262,59.66635176,181.3354034,158.8786774,,10447.7293,4023381.93,-178.357553,59.67408597
323,557748,56402604,-178.6420634,59.59766344,1260.818359,1737.196777,,7328.508242,2007052.832,-178.6410822,59.58346802
324,557749,38770680,-178.5643932,59.59845886,1105.341675,1481.065186,,14842.85494,9343166.206,-178.5797365,59.59546426
325,557750,35529984,-178.5183468,59.60743191,925.6628418,886.6303101,,14816,13719616,-178.5183468,59.60743191
326,557751,39122332,-178.4569132,59.61937094,420.8126526,451.0000916,,14816,13719616,-178.4569132,59.61937094
327,557752,39001888,-178.3954357,59.63128132,229.379364,256.8420715,,14816,13719616,-178.3954357,59.63128132
328,557753,47007868,-178.3391419,59.64081578,184.0686188,197.5584106,,13302.04172,10804915.82,-178.3339143,59.64316301
329,559092,76680216,-178.5523364,59.56401615,1062.003174,950.246521,,4152.704718,694413.1868,-178.5559481,59.56458027
330,559093,99974448,-178.4946066,59.57653701,883.0292969,852.9998779,,13877.74001,12269492.58,-178.4946066,59.57653701
331,559094,37244300,-178.4332213,59.58846514,477.8074341,463.2841797,,14816,13719616,-178.4332213,59.58846514
332,559095,54432068,-178.3717922,59.60036464,246.2040253,284.9723206,,14816,13719616,-178.3717922,59.60036464
333,559096,27138582,-178.3104527,59.61210867,193.2217102,214.9377594,,14816,13719616,-178.3103194,59.61223548
334,559091,72687448,-178.5829986,59.54640726,1051.656128,1171.644898,,14638.70536,13627291.79,-178.6172457,59.55259495
335,559097,47717024,-178.2726446,59.61278943,183.7679138,189.7991486,,6065.403993,736706.5677,-178.248803,59.62407762
336,560440,97903624,-178.2607666,59.59593395,190.8687592,187.1564941,,11154.96296,6442947.659,-178.2253003,59.5931347
337,560434,64483852,-178.576415,59.52225527,1157.71167,1391.970215,,14816,13719616,-178.5934532,59.5217172
338,560435,47492300,-178.5322036,59.53369161,671.105957,684.8806152,,14816,13719616,-178.5322036,59.53369161
339,560436,31310448,-178.4709102,59.54563746,550.6196289,663.5,,14816,13719616,-178.4709102,59.54563746
340,560437,23787610,-178.4095732,59.55755473,428.4051819,439.7000122,,14816,13719616,-178.4095732,59.55755473
341,560438,62157720,-178.3481925,59.56944337,275.0943909,292.7940674,,14666.26009,13617999.16,-178.3481925,59.56944337
342,560439,86977760,-178.2870579,59.5813483,210.5623627,212.0680389,,5093.587013,378795.8235,-178.2867682,59.58130337
343,560445,31294804,-177.880967,59.64179847,204.4980469,206.3897858,,2628.811621,119325.3767,-177.91731,59.65186014
344,560446,14906679,-177.8338038,59.65794293,202.40625,205.0001373,,10372.97376,4294373.221,-177.8555821,59.66351879
345,560447,9812688,-177.790252,59.6696742,215.8421326,209.0000153,,11779.16647,8919503.05,-177.7938112,59.67514855
346,560448,20058900,-177.729887,59.67615325,203.2758484,216.9216919,,10325.43577,4800806.927,-177.7319972,59.6867494
347,560449,56076772,-177.6779655,59.68122213,205.5886688,200.278656,,5921.819729,739602.945,-177.6701401,59.69832132
348,561777,91306688,-178.5571703,59.49475412,984.2737427,1354.765015,,12169.74973,7448496.03,-178.5697044,59.49083477
349,561778,45112840,-178.5085028,59.5027983,700.9242554,805.0001221,,14816,13719616,-178.5085028,59.5027983
350,561779,5775164,-178.4472576,59.51473328,421.6759338,430.6000671,,14816,13719616,-178.4472576,59.51473328
351,561780,29346140,-178.3859687,59.5266397,380.6477661,335.4825439,,14816,13719616,-178.3859687,59.5266397
352,561781,86827736,-178.3246363,59.53851751,273.375946,274.3843689,,14816,13719616,-178.3246363,59.53851751
353,561782,28129860,-178.2700065,59.55060109,220.9052277,224.93927,,13440.35749,10908596.85,-178.2632604,59.5503667
354,561785,73306368,-178.0409837,59.57656982,193.5683746,186.3000031,,1759.66073,135827.1669,-178.0788724,59.58574218
355,561786,87462696,-178.0035065,59.58699666,199.1974792,203.8651428,,9345.694917,3279549.941,-178.0173232,59.59747655
356,561787,71346744,-177.9490428,59.60707474,202.3628998,209.0000305,,13164.94895,10395441.72,-177.9557308,59.60918215
357,561788,25941490,-177.893595,59.62061142,222.6335144,225.0000305,,14703.66474,13450650.77,-177.8940952,59.62085894
358,561789,53065620,-177.8324166,59.63250689,245.3382111,241.3001099,,14816,13719616,-177.8324166,59.63250689
359,561790,34080116,-177.770695,59.64412598,270.2654724,254.9182434,,14816,13719616,-177.770695,59.64412598
360,561791,35636992,-177.7089304,59.65571618,230.2427826,227.4849854,,14816,13719616,-177.7089304,59.65571618
361,561792,24281634,-177.6472245,59.6671303,230.1236877,257.0001831,,14649.07436,13617487.14,-177.647123,59.66727745
362,561793,349294,-177.5850091,59.67765193,222.8265228,247.8008575,,14121.14348,12764136.03,-177.5852727,59.67880977
363,561794,76452568,-177.52105,59.68809454,213.7344666,212.0863953,,13988.35695,11643236.01,-177.5233797,59.69031311
364,561795,61105872,-177.4609798,59.70125072,198.777298,195.5433807,,14197.3328,13223260.1,-177.461444,59.70178743
365,561796,91832688,-177.4134635,59.70365419,192.2262268,193.6375732,,9389.671582,3748413.961,-177.3994657,59.71323272
366,563119,5358358,-178.5806363,59.4408335,1515.070679,1327.928711,,6735.86814,1901455.794,-178.6071095,59.44796651
367,563120,39513812,-178.5413767,59.45897463,1530.370483,1577,,13761.04821,11741152.58,-178.5459994,59.45994767
368,563121,79696744,-178.4848457,59.47190034,952.8947144,775.7988892,,14816,13719616,-178.4848457,59.47190034
369,563122,47623660,-178.4236485,59.48382448,501.9757996,533.0001221,,14816,13719616,-178.4236485,59.48382448
370,563123,53961616,-178.3624078,59.49572006,320.0810242,355.1535339,,14816,13719616,-178.3624078,59.49572006
371,563124,77395432,-178.3011236,59.50758707,260.6349792,269.3492737,,14816,13719616,-178.3011236,59.50758707
372,563125,54385660,-178.2443355,59.51654282,233.9927368,249.6394653,,13895.33945,10649673.65,-178.2397961,59.51942546
373,563126,43252648,-178.1920576,59.51382831,224.3778229,244.1184998,,4646.486823,713897.5752,-178.1784253,59.53123521
374,563127,59134636,-178.0894401,59.53345987,214.0320587,226.2364349,,6204.738663,1052684.244,-178.1170112,59.54301628
375,563128,25049346,-178.0470623,59.55254215,205.6662903,218.9999237,,13127.49656,9633748.327,-178.0555539,59.55476866
376,563129,84748944,-177.9940535,59.56649231,222.7961273,229.7874451,,14816,13719616,-177.9940535,59.56649231
377,563130,13676333,-177.9325101,59.5781872,263.4970093,279.0169067,,14816,13719616,-177.9325101,59.5781872
378,563131,81698168,-177.8709236,59.5898533,346.6236877,339.1061707,,14816,13719616,-177.8709236,59.5898533
379,563132,38102056,-177.8092941,59.60149058,278.0834045,272.098053,,14816,13719616,-177.8092941,59.60149058
380,563133,40934624,-177.7476218,59.61309902,240.7718964,259.4007263,,14816,13719616,-177.7476218,59.61309902
381,563134,14857863,-177.6859066,59.62467858,249.7500153,260.0000305,,14816,13719616,-177.6859066,59.62467858
382,563135,65528940,-177.6257534,59.63680927,231.4105072,227.4334717,,14313.5247,12986991.27,-177.6241487,59.63622923
383,563136,11115352,-177.5671184,59.65176785,236.4878082,218.4509888,,12912.88139,9831007.048,-177.5623481,59.64775095
384,563137,33488484,-177.4998569,59.66299072,240.4454041,219.0001221,,13809.07929,10587866.62,-177.5005048,59.65924371
385,563138,59995728,-177.4386189,59.67070747,227.3651581,212.2190704,,14816,13719616,-177.4386189,59.67070747
386,563139,47480600,-177.3789841,59.68021854,206.9951324,220.3351746,,13789.2317,11984571.12,-177.3766906,59.68214221
387,563140,76400024,-177.3301486,59.67760678,196.3018188,190.3128052,,4742.392544,911566.8582,-177.3147197,59.6935479
388,564480,10314372,-177.4596733,59.64813458,207.7341461,194.6844788,,11098.92751,6377584.988,-177.4776724,59.62817
389,564462,9231238,-178.5696236,59.42229602,1128.558838,1136.098511,,14816,13719616,-178.5834004,59.4170856
390,564463,19672556,-178.522338,59.4290559,922.621582,786.1342163,,14816,13719616,-178.522338,59.4290559
391,564464,709662,-178.4612322,59.44099772,648.4326172,515.5437012,,14816,13719616,-178.4612322,59.44099772
392,564465,95239656,-178.4000829,59.45291104,416.0249939,458.9004822,,14816,13719616,-178.4000829,59.45291104
393,564466,30177906,-178.3388903,59.46479582,312.20047,324.7414551,,14816,13719616,-178.3388903,59.46479582
394,564467,34939476,-178.2776543,59.47665203,274.7931213,283.6277771,,14816,13719616,-178.2776543,59.47665203
395,564468,55347128,-178.2163751,59.48847965,252.0435944,287.7181091,,14630.16243,13369547.35,-178.2163751,59.48847965
396,564469,72007792,-178.1552307,59.49980634,241.239563,261.0002136,,14619.78574,13577584.34,-178.1550527,59.50027865
