"X","Y","area_km2"
594.159647624429,6533.36655337747,342.9904
612.135943662671,6538.03811340037,342.9904
630.11361409666,6542.71010583624,342.9904
648.092766957315,6547.38264623661,342.9904
666.073510654226,6552.05584919552,342.9904
684.055953983986,6556.72982835779,342.9904
702.040206138153,6561.40469642741,342.9904
720.026376710858,6566.08056517596,342.9904
738.01457570604,6570.75754545117,342.9904
756.004913544306,6575.43574718549,342.9904
773.997501069413,6580.11527940475,342.9904
791.992449554378,6584.79625023681,342.9904
809.989870707195,6589.47876692028,342.9904
827.989876676183,6594.16293581322,342.9904
845.992580054947,6598.84886240186,342.9904
863.998093886955,6603.53665130923,342.9904
881.902190955541,6607.68634421383,323.924492674582
900.20851263444,6611.00045625231,271.468879912272
913.140901339123,6613.54519027135,90.3178361943421
318.161699038261,6444.97091604,48.497908162654
329.369889343198,6445.473610683,340.714695286819
347.294171161802,6450.08613316545,342.9904
365.260285904109,6454.7657571142,342.9904
383.226391808052,6459.44395080713,342.9904
401.192592726207,6464.12084394744,342.9904
419.158992731496,6468.79656518561,342.9904
437.125696129355,6473.47124212491,342.9904
455.092807469703,6478.14500132727,342.9904
473.060431558683,6482.81796831926,342.9904
491.028673470166,6487.49026759824,342.9904
508.997638557017,6492.16202263882,342.9904
526.967432462097,6496.83335589941,342.9904
544.938161129,6501.50438882892,342.9904
562.909930812515,6506.17524187375,342.9904
580.882848088799,6510.84603448485,342.9904
598.85701986526,6515.51688512494,342.9904
616.832553390126,6520.1879112759,342.9904
634.809556261707,6524.85922944632,342.9904
652.788136437343,6529.53095517908,342.9904
670.768402242008,6534.20320305919,342.9904
688.750462376609,6538.87608672158,342.9904
706.734425925909,6543.5497188591,342.9904
724.720402366147,6548.22421123056,342.9904
742.708501572271,6552.89967466883,342.9904
760.698833824852,6557.57621908903,342.9904
778.691509816615,6562.25395349674,342.9904
796.686640658642,6566.93298599624,342.9904
814.684337886187,6571.61342379883,342.9904
832.684713464153,6576.29537323108,342.9904
850.687879792202,6580.97893974314,342.9904
868.693949709506,6585.66422791696,342.9904
886.703036499149,6590.35134147463,342.9904
904.715253892158,6595.04038328646,342.9904
916.076340525557,6598.75179870365,94.904117781991
335.842974353698,6428.46445088279,267.635505560643
352.012198113662,6432.22809415065,342.9904
369.976132169223,6436.90910293713,342.9904
387.940151351659,6441.58854129219,342.9904
405.904359575645,6446.26653886194,342.9904
423.868860968315,6450.94322424388,342.9904
441.833759881156,6455.61872499226,342.9904
459.799160901718,6460.2931676236,342.9904
477.765168865109,6464.96667762236,342.9904
495.731888865258,6469.63937944691,342.9904
513.699426265967,6474.31139653555,342.9904
531.667886711706,6478.9828513128,342.9904
549.63737613817,6483.65386519584,342.9904
567.608000782553,6488.32455860106,342.9904
585.579867193586,6492.99505095081,342.9904
603.553082241261,6497.66546068032,342.9904
621.527753126297,6502.33590524466,342.9904
639.503987389295,6507.00650112597,342.9904
657.481892919595,6511.67736384066,342.9904
675.461577963838,6516.34860794685,342.9904
693.443151134187,6521.0203470518,342.9904
711.426721416265,6525.69269381954,342.9904
729.412398176735,6530.36575997846,342.9904
747.400291170578,6535.03965632908,342.9904
765.390510548024,6539.7144927518,342.9904
783.383166861154,6544.39037821474,342.9904
801.378371070172,6549.06742078158,342.9904
